Customer_ID,Month,City,Street,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Amount_invested_monthly,Credit_Score,Has_Payday_Loan,Has_Credit_Builder_Loan,Has_Not_Specified_Loan,Has_Home_Equity_Loan,Has_Mortgage_Loan,Has_Personal_Loan,Has_Student_Loan,Has_Debt_Consolidation_Loan,Has_Auto_Loan,Loan_Count
CUS_0x18f4,April,Standhampton,High Street,23,Journalist,35805.25,3106.770833,4,7,16.0,26,15,4.31,0,Standard,723.27,34.336793717142854,24.958333333333332,No,172.33346542625,2,0,0,0,0,0,0,0,0,0,0
CUS_0x8e71,April,Standhampton,Jubilee Street,32,Architect,51660.42,4311.035,6,6,10.0,7,20,13.95,8,Standard,358.9,32.6753906,22.875,Yes,256.90419710125,2,0,0,1,0,1,0,1,0,1,4
CUS_0x22ea,April,Lonton,Penny Lane,24,Developer,61016.88,5090.74,4,3,3.0,5,9,11.01,6,_,988.23,34.61687638625,31.958333333333332,No,242.01773088166667,3,0,0,0,0,0,1,0,0,0,1
CUS_0x8aa2,April,Lonton,Elm Street,36,Entrepreneur,68103.81,5844.671699428572,8,7,2.0,24,8,4.285,3,Good,71.41,30.81968359142857,33.208333333333336,No,361.83143033285717,3,0,0,0,0,0,0,0,0,0,0
CUS_0x2bdc,April,BadShire,Queen Street,29,Mechanic,119223.09,10046.2575,0,6,2.0,23,4,4.387142857142857,4,Good,14.96,35.66404223833334,21.958333333333332,No,285.1220806571429,1,0,0,0,0,0,0,0,0,0,0
CUS_0x85c6,April,Standhampton,Imperial Street,18,Teacher,14394.435,1452.53625,5,6,5.0,17,14,10.055,4,Standard,159.41,30.45258263125,19.875,Yes,112.03032863857142,2,1,0,1,0,1,0,0,1,1,5
CUS_0xadef,April,Standhampton,Quality Street,27,Journalist,34797.74,2911.811667,6,4,7.0,26,12,4.205,1,Standard,874.86,31.23364902142857,31.375,Yes,1613.5499765171428,2,1,0,0,0,0,1,0,0,0,3
CUS_0x9a02,April,Standhampton,Fleet Street,36,Journalist,17840.72,1275.726667,10,6,29.0,40,17,28.64666666666667,6,Bad,2651.74,34.537037325,7.125,Yes,107.92744886833333,2,1,0,1,1,1,0,1,0,1,8
CUS_0xa001,April,BadShire,Main Street,27,Farmer,67648.36,5626.363333,10,8,34.0,43,18,0.38000000000000006,10,Bad,4865.81,29.768620112500003,6.125,Yes,357.061961086,1,0,0,0,1,1,0,1,1,0,9
CUS_0x6f2,April,Standhampton,High Street,40,Architect,33930.63,3061.5525,5,5,5.0,24,9,18.37,6,Standard,138.97,32.939907098000006,29.625,Yes,1424.5953021275002,2,0,0,0,0,0,0,0,0,0,0
CUS_0x1dbd,April,Standhampton,Jubilee Street,22,Journalist,17169.365,1282.780417,4,3,20.0,23,12,4.816666666666666,3,Standard,938.18,29.31623960125,30.375,No,94.74512639666666,2,0,0,0,0,0,0,0,0,0,0
CUS_0x22ba,April,Lonton,Downing Street,47,Engineer,115023.36,9801.28,3,4,1.0,10,4,-0.12999999999999992,4,Good,1143.52,29.94803282125,21.125,No,626.3274135975,3,0,0,1,1,0,0,0,0,0,2
CUS_0x3026,April,BadShire,Lombard Street,20,Mechanic,60214.04,5034.836667,7,5,18.0,16,18,1.22,12,Bad,1322.67,33.07146056375,13.541666666666666,Yes,2964.470867884286,1,0,0,0,1,0,1,1,1,0,5
CUS_0x6b59,April,BadShire,South Street,22,Writer,29041.4,2646.116667,3,5,3.0,7,0,8.705,1,Good,1029.86,32.1027048225,31.708333333333332,No,153.79875683625,1,1,0,0,0,0,0,1,0,0,2
CUS_0x84b4,April,Standhampton,River Street,26,Cleaner,2786136.35,1311.790833,6,7,21.0,24,12,8.190000000000001,7,Standard,2679.6,33.07050025,19.041666666666668,Yes,78.81066271142858,2,0,1,0,0,1,0,0,1,1,4
CUS_0x853d,April,Standhampton,MemoryStreet,41,Journalist,20028.04,1728.003333,4,5,8.0,28,19,8.1,7,Standard,528.22,31.1772979325,12.041666666666668,Yes,134.13464841833334,2,0,0,1,0,0,0,1,0,0,2
CUS_0xc716,April,BadShire,North Street,28,Writer,14947.38,1191.615,8,10,28.0,35,17,13.55857142857143,7,Bad,2059.59,30.2920658475,11.375,Yes,111.70771142857143,1,0,0,0,0,0,1,1,0,1,6
CUS_0x682c,April,ZeroVille,Park Street,56,Musician,37482.37,3182.530833,1,7,1.0,11,3,4.245,0,Good,1137.02,33.39449504625,21.208333333333332,No,2616.2750630887504,0,0,0,1,0,0,0,0,0,0,1
CUS_0x19de,April,BadShire,Imperial Street,34,Teacher,19140.25,1608.020833,8,6,18.0,41,25,4.11,8,Bad,3152.24,34.59263318,12.958333333333334,Yes,102.154453105,1,0,0,0,0,1,1,0,1,1,5
CUS_0x2308,April,BadShire,Fleet Street,23,Teacher,19286.26,1703.188333,9,9,20.0,34,19,29.01,14,Bad,4019.02,32.0053446,9.625,Yes,1746.0806060549999,1,0,1,0,0,1,1,0,1,1,6
CUS_0xac8e,April,BadShire,MemoryStreet,17,Architect,38904.52,3386.043333,8,6,17.0,18,18,14.616666666666667,5,Standard,333.59,31.66210670142857,12.375,Yes,1791.0385898933332,1,1,1,1,0,1,0,0,1,1,7
CUS_0x6eb3,April,Lonton,High Street,28,Journalist,71716.6,5667.035121999999,3,5,9.0,11,20,8.221428571428572,7,_,418.54,35.16679499625,16.625,Yes,1580.2012135999998,2,0,0,0,0,1,0,1,1,0,3
CUS_0xa667,April,Lonton,Canal Street,52,Engineer,32021.48,2444.456667,2,1,7.0,0,0,5.366666666666666,2,_,1317.45,32.30328694166667,33.208333333333336,No,1361.23221603625,3,1,0,0,0,0,0,0,0,1,3
CUS_0x4f0a,April,BadShire,Main Street,19,Writer,7282.885,568.9070833,7,7,24.0,44,17,9.77,6,Bad,3900.85,30.54268956,6.708333333333333,Yes,1701.4903878516668,1,0,0,1,1,0,1,1,0,0,7
CUS_0x1844,April,Standhampton,Quality Street,37,Architect,1700615.6400000001,636.715,6,6,5.0,12,13,15.061428571428571,6,Standard,1382.42,31.218375364285713,5.541666666666666,Yes,56.67062117333334,2,0,0,1,1,0,0,1,0,0,3
CUS_0x5813,April,Lonton,Oxford Street,29,Engineer,106839.09,9018.2575,0,1,5.0,14,8,10.21,4,Good,1138.94,33.61590384625,31.125,No,386.93781725,3,1,0,0,1,0,0,0,0,0,2
CUS_0x9f25,April,BadShire,High Street,35,Teacher,28005.44,2582.786667,1,3,1.0,4,3,2.625,3,Good,527.79,34.58176824875,24.375,No,1499.9522441814286,1,0,0,0,0,0,0,1,0,0,1
CUS_0x159b,April,Standhampton,Park Street,35,Artist,55670.07,4395.1725,3,10,26.0,14,18,8.825,11,Standard,2074.85,30.36695987625,6.708333333333333,Yes,1818.5165843616667,2,0,0,0,1,1,0,0,1,0,3
CUS_0x87df,April,Standhampton,Quality Street,29,Architect,15349.54,1180.128333,9,7,22.0,39,25,27.08,14,Bad,2988.2,32.26018503125,12.041666666666666,Yes,69.76889364166666,2,1,0,1,1,0,1,1,0,1,9
CUS_0xb644,April,Lonton,Abbey Drive,26,Accountant,44577.26,3838.771667,5,4,1.0,5,5,4.105,3,Good,636.43,32.7376094025,18.541666666666668,No,145.697543655,3,0,1,1,0,0,0,1,1,0,4
CUS_0x7848,April,Standhampton,Elm Street,26,Lawyer,113105.1,9278.425,4,3,12.0,2,3,5.636666666666667,5,Good,1037.47,33.71384841857143,18.458333333333332,No,487.51304899,2,0,0,0,0,0,0,0,0,1,1
CUS_0xb437,April,Lonton,Downing Street,55,Media_Manager,1524277.7175,4996.485,5,4,6.0,6,15,8.278571428571428,3,Good,1144.88,29.1240633775,22.125,No,262.92756291,3,0,0,0,0,0,0,0,0,0,0
CUS_0x5ece,April,Lonton,Baker Street,55,Media_Manager,79642.86,6509.905,2,5,5.0,4,3,4.007142857142857,1,Good,911.67,36.30554163875,30.125,No,375.94830046000004,3,0,0,1,0,0,1,0,0,1,3
CUS_0xb9ae,April,Lonton,London Street,26,Accountant,17182.5,1230.875,0,6,11.0,8,1,3.78,3,Good,1269.97,32.734948861666666,31.208333333333332,No,91.18453218333333,3,0,0,0,0,0,0,0,1,0,2
CUS_0x5810,April,Standhampton,New Street,23,Teacher,264994.515,8864.513333,2,5,9.0,29,15,8.239999999999998,8,Standard,117.63,33.47064343,21.708333333333332,Yes,319.563093532,2,0,0,0,1,0,0,0,0,1,4
CUS_0x8702,April,Standhampton,High Street,34,Journalist,19543.44,1592.62,8,5,15.0,37,24,24.57,12,Bad,3588.8,28.225812856250002,1.7083333333333333,Yes,101.00029769375,2,1,1,1,0,1,0,0,0,1,7
CUS_0x970f,April,Standhampton,Grove Street,30,Journalist,121944.2,10247.01667,3,6,2.0,23,17,10.16,2,Good,1344.25,35.12732106625,30.125,No,1693.604626057143,2,0,0,1,0,0,0,0,0,0,1
CUS_0x75ee,April,Lonton,Quality Street,24,Architect,44328.22,3710.018333,4,6,1.0,2,3,7.325,2,Good,616.4,30.128804844285714,29.541666666666664,No,118.90294248833334,3,0,1,0,0,0,1,0,1,0,4
CUS_0x86c1,April,Standhampton,Grove Street,15,Teacher,15814.77,1300.8975,7,4,13.0,22,8,11.065,5,Standard,902.47,33.197940861666666,19.708333333333332,Yes,53.44253092333334,2,0,0,1,1,0,0,1,1,1,7
CUS_0xa556,April,Lonton,Baker Street,44,Media_Manager,39859.72,3102.643333,5,3,1.0,7,7,5.017142857142858,3,Good,1281.92,31.981763465714288,32.958333333333336,No,125.06784114571428,3,0,1,0,0,0,0,0,0,0,1
CUS_0xbd29,April,Standhampton,Old Street,44,Journalist,15427.215,1253.60125,0,3,8.0,13,4,11.053333333333335,8,Good,966.45,30.46743609875,31.875,No,81.75320232428571,2,0,0,1,0,1,0,1,0,1,4
CUS_0x5fd4,April,Standhampton,Grove Street,27,Architect,73509.02,5881.751667,5,5,20.0,17,19,6.69,3,_,1082.86,32.24491787714285,29.375,Yes,209.47026654625,2,0,0,0,0,0,0,0,0,0,0
CUS_0x181c,April,BadShire,Jubilee Street,19,Teacher,16348.87,1573.405833,10,9,24.0,28,16,7.125,9,Bad,1440.67,31.910764935714283,6.541666666666666,Yes,153.49921408333333,1,1,0,0,1,1,1,0,0,1,7
CUS_0xe7a,April,BadShire,Oak Street,31,Student,7711.97,395.6641667,10,5,29.0,57,21,24.83,10,Bad,4709.03,28.98435761,0.625,Yes,29.83300240125,1,1,0,0,1,1,1,0,1,1,7
CUS_0x1713,April,BadShire,Main Street,32,Farmer,54568.92,4452.41,9,10,23.0,60,15,25.418571428571425,11,Bad,3336.99,33.609292422857145,12.458333333333334,Yes,282.37862568375,1,1,1,0,1,1,0,1,1,0,9
CUS_0x844b,April,Lonton,Abbey Drive,40,Lawyer,22195.605,2021.63375,0,4,4.0,2,8,2.3242857142857143,2,Good,1378.67,30.892224073333335,18.625,No,101.17219938125,3,0,0,0,0,0,0,0,0,0,0
CUS_0x53f6,April,Standhampton,New Street,26,Teacher,61064.08,5053.673333,0,5,7.0,0,3,11.227142857142857,3,Good,1323.86,30.0119888775,20.625,No,186.94068101166667,2,0,1,1,0,0,0,0,1,0,3
CUS_0x3ccf,April,Standhampton,Oxford Street,44,Lawyer,36127.64,2722.636667,2,5,2.0,3,5,2.8,1,Good,770.1,30.45906807142857,25.041666666666668,No,95.83456222857143,2,0,0,0,0,0,0,0,0,0,0
CUS_0x6801,April,Standhampton,Old Street,23,Architect,61224.33,4862.0275,4,5,12.0,29,9,12.65,5,Standard,707.43,32.39188211166667,16.958333333333336,Yes,230.323186135,2,0,0,0,1,0,0,0,0,0,1
CUS_0x3528,April,Standhampton,Fleet Street,55,Teacher,23794.07,1771.839167,6,3,7.0,6,15,3.495,5,Standard,1436.59,36.709155257142854,17.125,No,72.16820085857142,2,0,1,0,1,0,1,0,0,1,4
CUS_0x8b31,April,Standhampton,Pine Street,44,Journalist,94811.36,7999.946667,4,5,10.0,26,20,14.3,7,Standard,461.05,33.84692765571429,13.375,Yes,231.72411026857142,2,0,1,0,0,1,1,1,1,1,6
CUS_0x95ef,April,BadShire,Pine Street,31,Teacher,58427.31,4717.9425,10,5,23.0,50,19,17.532857142857143,6,Bad,1956.44,32.93223010125,17.208333333333332,Yes,2665.575326285,1,1,0,0,0,0,0,0,1,1,4
CUS_0x36c5,April,BadShire,South Street,30,Mechanic,32543.38,2902.948333,5,6,25.0,18,20,7.91,8,Standard,1924.31,28.60202170125,16.208333333333332,Yes,1760.6765989750002,1,0,0,0,1,0,0,1,1,0,3
CUS_0x7dff,April,Standhampton,Oak Street,31,Unemployed,3780224.6750000003,1213.450833,3,9,33.0,17,9,13.45,15,Standard,2564.51,30.479268921249997,13.541666666666666,Yes,1342.07979589,1,1,0,0,0,0,1,0,1,0,3
CUS_0x62be,April,Standhampton,Old Street,25,Journalist,141952.76,11726.39667,7,4,16.0,29,19,10.080000000000002,4,Standard,1498.17,35.12557454875,28.708333333333332,Yes,454.12819590000004,2,0,0,0,0,1,0,0,0,0,1
CUS_0x23ae,April,BadShire,North Street,24,Student,34838.94,2895.245,3,9,20.0,28,15,14.56,7,Standard,1958.28,30.63334895857143,15.458333333333334,Yes,156.3996447157143,1,1,0,1,0,1,1,0,0,0,5
CUS_0x2c40,April,Standhampton,MemoryStreet,25,Journalist,82651.74,6756.645,6,3,14.0,7,19,15.517142857142858,8,Standard,1348.26,32.53980435285714,17.125,Yes,409.15877954285713,2,0,0,0,0,1,1,0,1,0,3
CUS_0x741d,April,Standhampton,MemoryStreet,35,Journalist,21699.13,1925.260833,8,4,18.0,9,14,8.14,3,_,1129.46,30.7355301025,20.958333333333332,Yes,122.40302099,2,0,0,0,1,0,0,1,0,0,3
CUS_0x1a86,April,BadShire,South Street,33,Cleaner,261544.93333333332,378.9933333,7,5,32.0,38,16,15.620000000000001,10,Bad,3080.5,32.3196232875,6.708333333333333,Yes,19.28886614142857,1,1,0,1,1,0,0,1,0,0,9
CUS_0x6d17,April,Standhampton,MemoryStreet,36,Architect,35942.96,3081.246667,4,3,20.0,6,15,2.2057142857142855,4,Standard,707.38,31.85425524833333,26.541666666666664,No,151.77035666142856,2,1,0,1,0,1,0,0,0,1,4
CUS_0xa969,April,Standhampton,High Street,38,Teacher,18102.96,1285.782745,5,5,18.0,6,8,11.932857142857141,10,Standard,99.73,30.575159586666665,9.875,Yes,73.56640585125001,2,0,0,1,0,0,0,0,1,1,5
CUS_0x8917,April,Standhampton,Quality Street,24,Teacher,21434.2,1947.2259888,6,6,18.0,15,10,10.215,8,Standard,1240.7,29.29332991142857,7.375,Yes,70.54781490571429,2,0,1,1,0,1,1,0,0,1,6
CUS_0x7a32,April,Standhampton,Pine Street,41,Teacher,14990.045,1131.170417,4,4,20.0,12,18,9.16,2,Standard,1344.0,31.68185088,23.208333333333332,No,77.98720593,2,1,0,1,0,0,0,1,0,0,3
CUS_0x2004,April,Lonton,London Street,27,Doctor,73420.92,6333.41,4,5,8.0,4,1,10.35,2,Good,278.08,36.06121435,30.708333333333332,No,1550.5817795885714,3,0,0,1,0,0,1,0,0,0,2
CUS_0x5e84,April,Standhampton,Old Street,29,Teacher,1194504.5971428573,747.6275,10,7,28.0,27,17,25.644285714285715,11,Bad,2681.84,33.33932661,7.708333333333334,Yes,51.35072066125,1,1,0,1,1,0,1,1,0,1,8
CUS_0x5f0e,April,BadShire,Old Street,40,Journalist,82134.44,6671.536667,10,5,24.0,36,21,4.55,10,Bad,1332.6,32.95240452125,18.541666666666664,Yes,187.9717472825,1,0,1,1,1,1,1,0,1,0,9
CUS_0x9348,April,Standhampton,Pine Street,19,Architect,33189.02,2951.751667,7,3,19.0,20,10,10.246666666666666,7,Standard,209.88,33.76471626714286,23.125,Yes,198.61200323714286,2,1,0,0,0,1,1,0,0,0,3
CUS_0x7165,April,Standhampton,Lombard Street,28,Writer,9069.98,546.8316667,7,9,31.0,16,19,0.9833333333333334,15,Bad,3471.77,32.00885000428571,9.875,Yes,2891.3126904557143,2,1,1,1,0,0,0,1,0,0,6
CUS_0x9124,April,BadShire,King Street,23,Unemployed,52561.62,4572.135,7,7,32.0,30,16,12.13,9,Standard,1312.29,32.92044677375,15.375,Yes,143.74019082714287,1,0,0,1,1,0,0,0,0,0,2
CUS_0xce2,April,BadShire,Oak Street,20,Student,7979.775,531.98125,7,10,25.0,10,11,11.945,7,Standard,2211.7,30.30468115,10.125,Yes,1282.3646638712498,1,1,1,1,0,0,1,1,0,1,7
CUS_0x68ee,April,Lonton,Baker Street,49,Media_Manager,61614.9,5364.575,4,3,10.0,6,5,9.545,8,Good,157.71,34.42761892,27.041666666666668,No,3037.1472346757146,3,0,0,0,0,1,0,0,0,0,1
CUS_0x494c,April,BadShire,Trafalgar Street,39,Student,10496.255,1141.687917,9,10,26.0,54,17,3.12,8,Bad,4184.84,34.23802759625,2.375,Yes,68.029799354,1,0,0,1,0,1,0,0,1,1,5
CUS_0xb5d4,April,Standhampton,Fleet Street,23,Architect,100674.66,8435.555,4,4,7.0,5,14,19.795,7,Standard,1267.99,36.77749552714286,29.875,Yes,348.48804401625,2,1,0,0,0,0,0,0,0,0,1
CUS_0x8db6,April,BadShire,Lombard Street,25,Mechanic,9481.025,561.0854167,4,6,32.0,26,12,16.922857142857143,8,Standard,2429.47,32.71779202,16.958333333333332,Yes,38.1908798,1,0,1,0,0,1,1,0,0,1,6
CUS_0xc80,April,Standhampton,Old Street,31,Architect,48706.1,4052.841667,5,3,7.0,21,10,14.02,7,Standard,1083.76,31.47757471,17.125,Yes,208.60547938714285,2,1,0,0,0,0,1,1,0,0,3
CUS_0xc4e7,April,Standhampton,Pine Street,44,Architect,53860.98,4260.415,4,7,15.0,17,8,9.962857142857143,6,Standard,1356.1,30.39148827857143,15.875,Yes,206.72251124142855,2,0,0,0,0,0,0,0,0,0,0
CUS_0x48ef,April,Standhampton,Pine Street,25,Journalist,105829.08,8729.09,3,5,18.0,16,19,7.9,6,Standard,549.99,30.605711525714288,19.125,No,442.52662412125,2,1,0,0,0,0,0,1,1,0,4
CUS_0x6e8b,April,Lonton,Elm Street,47,Developer,121197.9,10285.825,2,5,11.0,1,12,2.466666666666667,6,Good,203.65,28.701553025714286,20.875,No,314.12215754,3,0,1,1,0,1,0,1,0,0,4
CUS_0x2e76,April,BadShire,Main Street,37,Mechanic,73985.12,6207.426667,6,5,27.0,27,20,15.04,8,Bad,4429.84,32.8249534325,9.625,Yes,3534.06208372,1,1,0,1,0,1,0,1,0,0,5
CUS_0xb1d8,April,Lonton,Quality Street,15,Teacher,122105.64,10307.47,6,3,14.0,22,12,10.75,8,Standard,687.13,30.38658370875,14.375,Yes,230.537619,3,0,1,0,1,0,0,1,0,0,6
CUS_0x7a35,April,BadShire,River Street,41,Mechanic,81571.88,6648.656667,5,3,23.0,17,16,8.445,8,Standard,2321.86,34.850508825714286,15.125,Yes,3606.88411465,1,0,0,1,0,0,0,1,1,0,3
CUS_0x2e28,April,Standhampton,Jubilee Street,34,Architect,71391.78,5902.315,8,7,11.0,23,19,11.75,7,Standard,1305.41,31.71132131,30.875,NM,174.24639700666668,2,0,0,0,0,1,1,1,0,1,4
CUS_0xbbf6,April,BadShire,Oak Street,27,Unemployed,65455.16,5194.596667,9,8,32.0,20,23,8.725714285714286,11,Bad,1660.53,32.384867325,7.458333333333333,Yes,323.7079955142857,1,0,0,0,0,0,1,1,0,0,2
CUS_0x111b,April,Lonton,MemoryStreet,40,Teacher,70277.22,5633.435,3,6,7.0,5,11,10.05,7,Good,762.48,34.25080951625,20.208333333333332,No,1440.6087997437498,2,0,0,1,1,0,0,0,0,0,3
CUS_0x9c4f,April,Standhampton,Jubilee Street,26,Teacher,49077.12,4200.76,5,3,8.0,28,17,1.52,3,Standard,201.05,33.2923286475,29.375,No,247.5461436,2,0,0,1,0,0,1,0,0,0,2
CUS_0xc41f,April,BadShire,Pine Street,30,Architect,140114.0,11603.16667,3,6,1.0,10,0,1.5614285714285716,3,Good,50.1,32.885481875714284,30.041666666666664,No,612.9871233142858,1,0,0,0,0,0,0,0,0,0,0
CUS_0x193b,April,BadShire,South Street,16,Writer,19462.47,1920.8725,7,7,28.0,55,19,1.585,8,Bad,2211.05,31.878865344285714,17.458333333333332,Yes,105.04747906571428,1,0,0,1,0,1,0,1,0,1,6
CUS_0x857a,April,Lonton,Market Street,18,Entrepreneur,108818.2,9177.183333,6,5,4.0,25,16,4.375,6,Good,1210.88,32.51455997428572,21.375,No,1577.51574605875,3,0,0,1,0,0,0,0,1,1,3
CUS_0x80dc,April,Standhampton,MemoryStreet,28,Teacher,2032204.9499999997,1487.961667,6,7,6.0,25,12,17.326666666666668,8,Standard,2687.2,29.0292578875,19.208333333333332,Yes,1753.9931986316667,2,0,0,1,1,0,0,1,1,0,4
CUS_0x191b,April,Standhampton,Fleet Street,55,Architect,108625.29,9105.1075,8,6,13.0,11,16,2.88,3,Standard,303.74,34.05774682,21.958333333333332,No,1647.424709925,2,0,0,0,0,0,0,0,0,0,0
CUS_0x5c8d,April,Standhampton,Pine Street,35,Journalist,2103583.754285714,3263.573333,4,7,14.0,23,20,18.996666666666666,6,Standard,1449.7,31.110950456250002,17.458333333333332,Yes,136.53486442375,2,0,0,0,0,0,0,0,0,0,0
CUS_0xa03e,April,BadShire,Main Street,31,Mechanic,8284.83,655.4025,6,7,30.0,19,18,1.79,10,Bad,4715.24,33.689650324285715,13.958333333333334,Yes,48.48351739625,1,1,1,1,0,1,1,0,1,0,7
CUS_0x37ec,April,BadShire,Queen Street,15,Musician,68861.36,5936.446667,8,8,24.0,18,24,4.36,7,Bad,2467.13,30.30498307285714,15.875,Yes,225.23350562625,1,1,1,0,0,0,1,0,1,1,5
CUS_0x1766,April,BadShire,Pine Street,14,Teacher,17849.0,1490.416667,6,6,15.0,19,24,20.582857142857144,15,Bad,4522.59,30.767102075,10.125,Yes,124.45510514625,1,1,0,1,1,0,1,0,1,0,7
CUS_0x8100,April,BadShire,Imperial Street,30,Journalist,16733.85,1612.4875,9,8,25.0,27,16,6.26,11,Bad,2229.76,31.23209926375,13.208333333333334,Yes,88.17758411857143,1,1,1,1,0,0,0,0,1,0,6
CUS_0x9015,April,Standhampton,Pine Street,26,Architect,94031.7,8115.975,8,4,13.0,17,19,8.17,5,Standard,147.52,34.020973534999996,24.541666666666668,No,308.3299213166667,2,0,0,0,0,0,1,0,0,0,2
CUS_0xb167,April,Lonton,Oxford Street,33,Scientist,22239.0,1859.25,4,5,11.0,14,0,0.3400000000000001,2,Good,127.91,36.32530372857143,28.375,No,125.07973047625,3,0,0,0,0,1,1,1,1,0,4
CUS_0xbfa9,April,BadShire,King Street,36,Musician,14759.68,1021.973333,10,10,23.0,40,14,5.816666666666666,8,Bad,1699.39,29.43881059625,10.875,Yes,60.75737756625,1,0,0,0,1,0,0,1,0,1,3
CUS_0xa1f6,April,Standhampton,Jubilee Street,54,Teacher,3942145.6833333336,2998.868333,3,4,12.0,5,14,9.935,4,Standard,739.51,34.440993129999995,21.041666666666668,No,178.15176428,2,0,0,0,1,1,0,0,1,0,4
CUS_0x9e95,April,BadShire,King Street,25,Musician,15724.04,1094.336667,10,5,19.0,22,18,5.933333333333334,12,Bad,3431.0,29.911703714285714,13.958333333333334,Yes,96.47669919,1,1,1,1,0,0,0,1,1,1,8
CUS_0x3d26,April,Lonton,MemoryStreet,21,Architect,26939.95,2466.995833,7,3,10.0,9,13,20.05,4,Standard,826.57,34.85180327714286,19.375,Yes,149.9991583657143,2,0,0,1,0,0,1,0,0,0,2
CUS_0xc1fa,April,Standhampton,Pine Street,45,Teacher,7442411.05,8933.373333,6,6,15.0,14,14,3.4057142857142857,5,Standard,474.74,35.66682324,18.625,Yes,1806.28645313,2,1,0,1,1,0,0,0,0,0,4
CUS_0x443e,April,Standhampton,Grove Street,37,Journalist,60537.18,5182.765,7,4,6.0,19,16,11.072857142857142,2,Standard,393.5,35.6894734275,30.958333333333332,Yes,169.06510882142857,2,1,1,0,0,0,0,0,0,0,2
CUS_0x2cd9,April,BadShire,Main Street,44,Cleaner,8969.265,925.43875,7,6,28.0,42,17,2.97,12,Bad,2721.14,27.42838556857143,8.208333333333334,Yes,56.91221775333333,1,0,1,0,0,1,1,0,1,0,8
CUS_0x7bc9,April,Standhampton,High Street,27,Journalist,68900.64,5835.72,7,4,10.0,13,14,9.085714285714285,6,Standard,1420.04,32.487680088333335,18.041666666666668,No,133.94006122375,2,0,1,0,0,1,0,1,0,0,4
CUS_0x1246,April,BadShire,Lombard Street,32,Student,22188.45,2006.0375,1,5,3.0,24,1,3.37,7,Good,1352.38,29.4450535275,16.125,No,117.20188815,1,0,0,0,0,0,0,0,0,1,1
CUS_0xb814,April,Standhampton,MemoryStreet,21,Architect,92519.61,7438.9675,8,3,9.0,7,12,19.74,5,Standard,62.82,29.72189353625,11.875,Yes,366.920288925,2,0,0,0,0,0,1,0,0,0,1
CUS_0x22e3,April,BadShire,MemoryStreet,16,Architect,41516.64,3368.72,8,8,17.0,54,17,8.635714285714286,11,Bad,1597.61,30.720565667499997,20.125,Yes,138.777987655,1,1,0,1,1,0,1,0,0,1,5
CUS_0xb8d3,April,Standhampton,Fleet Street,36,Teacher,30061.36,2480.113333,5,6,7.0,15,19,15.48,1,Standard,242.47,30.41678054125,26.375,Yes,1322.985349245,2,0,0,0,1,0,0,0,1,0,2
CUS_0x5375,April,Lonton,Penny Lane,54,Media_Manager,29617.7,2358.141667,4,2,6.0,12,7,11.2,0,Good,761.16,29.660329205714287,18.375,No,160.60179472714285,3,0,1,0,0,0,0,0,0,1,2
CUS_0x2043,April,Standhampton,New Street,28,Architect,2224230.9085714286,3500.88,8,7,17.0,18,11,12.71,8,Standard,2613.46,30.62076046125,18.708333333333332,Yes,174.44183266333334,2,0,1,0,1,0,1,0,1,0,4
CUS_0x2696,April,BadShire,North Street,39,Farmer,3365310.6828571428,1003.5525,10,8,20.0,28,19,16.285,7,Standard,2291.45,30.18611343,14.125,Yes,1716.199559075,1,0,0,0,1,0,1,1,1,1,5
CUS_0x3b6e,April,BadShire,Lombard Street,32,Student,7200.035,540.0029167,8,8,18.0,59,14,7.01,11,Standard,2442.56,28.451894132499998,14.125,Yes,46.676535734285714,1,1,0,0,1,0,0,1,0,0,3
CUS_0x373e,April,BadShire,South Street,19,Artist,21039.8,1875.316667,4,5,10.0,5,11,2.0233333333333334,2,Good,8.99,31.51446089625,24.208333333333332,No,148.55459548375,1,0,0,0,0,0,0,0,0,0,0
CUS_0xaac2,April,Standhampton,New Street,24,Journalist,17223.875,1633.4465698000001,3,5,16.0,6,15,11.57,8,Standard,637.5,32.627310305,8.541666666666666,Yes,1731.41177798,2,1,0,0,0,1,0,0,0,0,4
CUS_0x9337,April,Lonton,Oxford Street,35,Engineer,2367104.5437499997,7589.8375,4,3,10.0,29,12,8.67,4,Good,1291.41,34.66345099714286,28.541666666666664,No,1868.618726057143,3,0,0,0,1,0,0,1,0,1,4
CUS_0xc1b6,April,Standhampton,Jubilee Street,40,Journalist,26523.72,1915.31,5,3,6.0,19,17,13.537142857142857,6,_,368.29,30.61540564375,17.958333333333332,Yes,131.55596227571428,2,1,0,0,0,0,1,1,0,1,5
CUS_0x5222,April,Standhampton,Quality Street,50,Architect,25757.56,2205.463333,6,5,14.0,19,16,7.853333333333333,4,Standard,912.72,30.5501547075,16.041666666666668,No,98.57100961571429,2,0,0,0,0,0,0,1,0,0,2
